,Timestamp,Color,Quadrant
4858,64,Yellow,3
4859,64,Green,4
4860,64,White,2
4861,64,Yellow,3
4862,64,Green,4
4863,64,White,2
4864,64,Yellow,3
4865,64,Green,4
4866,64,White,2
4867,64,Yellow,3
4868,64,Green,4
4869,64,White,2
4870,64,Yellow,3
4871,64,Green,4
4872,64,White,2
4873,64,Yellow,3
4874,64,Green,4
4875,64,White,2
4876,64,Yellow,3
4877,64,Green,4
4878,64,White,2
4879,64,Yellow,3
4880,64,Green,4
4881,64,White,2
4882,64,Yellow,3
4883,64,Green,4
4884,64,White,2
4885,64,Yellow,3
4886,64,Green,4
4887,64,White,2
4888,64,Yellow,3
4889,64,Green,4
4890,64,White,2
4891,64,Yellow,3
4892,64,Green,4
4893,64,White,2
4894,64,Yellow,3
4895,64,Green,4
4896,64,White,2
4897,64,Yellow,3
4898,64,Green,4
4899,64,White,2
4900,64,Yellow,3
4901,64,Green,4
4902,64,Green,1
4903,64,White,2
4904,64,Yellow,3
4905,64,White,2
4906,64,Yellow,3
4907,64,Green,1
4908,64,White,2
4909,64,Yellow,3
4910,65,White,2
4911,65,Yellow,3
4912,65,White,2
4913,65,Yellow,3
4914,65,White,2
4915,65,Yellow,3
4916,65,White,2
4917,65,Yellow,3
4918,65,White,2
4919,65,Yellow,3
4920,65,White,2
4921,65,Yellow,3
4922,65,White,2
4923,65,Yellow,3
4924,65,White,2
4925,65,Yellow,3
4926,65,White,2
4927,65,Yellow,3
4928,65,White,2
4929,65,Yellow,3
4930,65,White,2
4931,65,Yellow,3
4932,65,White,2
4933,65,Yellow,3
4934,65,White,2
4935,65,Yellow,3
4936,65,White,2
4937,65,Yellow,3
4938,65,White,2
4939,65,Yellow,3
4940,65,White,2
4941,65,Yellow,3
4942,65,Yellow,3
4943,65,Yellow,3
4944,65,Yellow,3
4945,65,Yellow,3
4946,65,Yellow,3
4947,65,Yellow,3
4948,65,Yellow,3
4949,65,Yellow,3
4950,65,Yellow,3
4951,65,Yellow,3
4952,65,Yellow,3
4953,65,Yellow,3
4954,65,Yellow,3
4955,65,Yellow,3
4956,66,Yellow,3
4957,66,Yellow,3
4958,66,Yellow,3
4959,66,Yellow,3
4960,66,Yellow,3
4961,66,Yellow,3
4962,66,Yellow,3
4963,66,Yellow,3
4964,66,Yellow,3
4965,66,Yellow,3
4966,66,Yellow,3
4967,66,Yellow,3
4968,66,Yellow,3
4969,66,Yellow,3
4970,66,Yellow,3
4971,66,Yellow,3
4972,66,Yellow,3
4973,66,Yellow,3
4974,66,Yellow,3
4975,66,Yellow,3
4976,66,Yellow,3
4977,66,Yellow,3
4978,66,White,3
4979,66,Yellow,2
4980,66,Yellow,3
4981,66,Yellow,2
4982,66,Yellow,2
4983,66,Yellow,1
4984,69,Yellow,1
4985,69,Yellow,1
4986,69,White,1
4987,69,Yellow,1
4988,69,Yellow,1
4989,69,Yellow,1
4990,69,Yellow,1
4991,69,Yellow,1
4992,69,Yellow,1
4993,69,Yellow,1
4994,69,Yellow,1
4995,69,Yellow,1
4996,69,Yellow,1
4997,69,Yellow,1
4998,69,Yellow,1
4999,69,Yellow,1
5000,69,Yellow,1
5001,69,Yellow,1
5002,69,Yellow,1
5003,69,Yellow,1
5004,70,Yellow,1
5005,70,Yellow,1
5006,70,Yellow,1
5007,70,Yellow,1
5008,70,Yellow,1
5009,70,Yellow,1
5010,70,Yellow,1
5011,70,Yellow,1
5012,70,Yellow,1
5013,70,Yellow,1
5014,70,Yellow,1
5015,70,Yellow,1
5016,70,Yellow,1
5017,70,Yellow,1
5018,70,Yellow,1
5019,70,White,1
5020,70,Yellow,1
5021,70,White,1
5022,70,Yellow,1
5023,70,White,1
5024,70,Yellow,1
5025,70,Yellow,1
5026,70,Yellow,1
5027,70,Yellow,1
5028,70,White,1
5029,70,Yellow,1
5030,70,Yellow,1
5031,70,Yellow,1
5032,70,Yellow,1
5033,70,Yellow,1
5034,70,Yellow,1
5035,70,Yellow,1
5036,70,Yellow,1
5037,70,Yellow,1
5038,71,Yellow,1
5039,71,Yellow,1
5040,71,Yellow,1
5041,71,Yellow,1
5042,71,Yellow,1
5043,71,Yellow,1
5044,71,Yellow,1
5045,71,Yellow,1
5046,71,Yellow,1
5047,71,Yellow,1
5048,71,Yellow,1
5049,71,Yellow,1
5050,71,Yellow,1
5051,71,Yellow,1
5052,71,Yellow,1
5053,71,Yellow,1
5054,71,Yellow,1
5055,71,Yellow,1
5056,71,Yellow,1
5057,71,Yellow,1
5058,71,Yellow,1
5059,71,Yellow,1
5060,71,Yellow,1
5061,71,Yellow,1
5062,71,Yellow,1
5063,71,Yellow,1
5064,71,Yellow,1
5065,71,Yellow,1
5066,71,Yellow,1
5067,71,Yellow,1
5068,72,Yellow,1
5069,72,White,1
5070,72,Yellow,1
5071,72,Yellow,1
5072,72,Yellow,1
5073,72,Yellow,1
5074,72,Yellow,1
5075,72,Yellow,1
5076,72,Yellow,1
5077,72,Yellow,1
5078,72,Yellow,1
5079,72,Yellow,1
5080,72,Yellow,1
5081,72,Yellow,1
5082,72,Yellow,1
5083,72,Yellow,1
5084,72,Yellow,1
5085,72,Yellow,1
5086,72,Yellow,1
5087,72,Yellow,1
5088,72,Yellow,1
5089,72,Yellow,1
5090,72,Yellow,1
5091,72,Yellow,1
5092,72,Yellow,1
5093,72,Yellow,1
5094,72,Yellow,1
5095,72,Yellow,1
5096,72,Yellow,1
5097,72,Yellow,1
5098,72,Yellow,1
5099,73,Yellow,1
5100,73,Yellow,1
5101,73,Yellow,1
5102,73,Yellow,1
5103,73,Yellow,1
5104,73,Yellow,1
5105,73,Yellow,1
5106,73,Yellow,1
5107,73,Yellow,1
5108,73,Yellow,1
5109,73,Yellow,1
5110,73,Yellow,1
5111,73,Yellow,1
5112,73,Yellow,1
5113,73,Yellow,1
5114,73,Yellow,1
5115,73,Yellow,1
5116,73,Yellow,1
5117,73,Yellow,1
5118,73,White,3
5119,73,White,3
5120,73,White,3
5121,73,White,3
5122,73,Yellow,1
5123,73,White,1
5124,73,White,3
5125,73,Yellow,1
5126,73,White,3
5127,73,Yellow,1
5128,73,White,3
5129,73,Yellow,1
5130,73,White,3
5131,73,Yellow,1
5132,73,White,3
5133,74,Yellow,1
5134,74,White,3
5135,74,Yellow,1
5136,74,White,3
5137,74,Yellow,1
5138,74,White,3
5139,74,Yellow,1
5140,74,White,3
5141,74,Yellow,1
5142,74,White,3
5143,74,Yellow,1
5144,74,White,3
5145,74,Yellow,1
5146,74,White,3
5147,74,Yellow,1
5148,74,White,3
5149,74,Yellow,1
5150,74,White,3
5151,74,Yellow,1
5152,74,White,3
5153,74,Yellow,1
5154,74,White,3
5155,74,Yellow,1
5156,74,White,3
5157,74,Yellow,1
5158,74,White,3
5159,74,Yellow,1
5160,74,White,3
5161,74,Yellow,1
5162,74,White,3
5163,74,Yellow,1
5164,74,White,3
5165,74,Yellow,1
5166,74,White,3
5167,74,Yellow,1
5168,74,White,3
5169,74,Yellow,1
5170,74,Yellow,1
5171,74,White,3
5172,74,Yellow,1
5173,74,White,3
5174,74,Yellow,1
5175,74,White,3
5176,74,Yellow,1
5177,74,White,3
5178,74,Yellow,1
5179,74,White,3
5180,74,Yellow,1
5181,74,White,3
5182,74,Yellow,1
5183,74,White,3
5184,74,Yellow,1
5185,74,White,3
5186,74,Yellow,1
5187,74,White,1
5188,74,White,3
5189,74,Yellow,1
5190,74,White,3
5191,74,Yellow,1
5192,74,White,3
5193,75,Yellow,1
5194,75,White,3
5195,75,Yellow,1
5196,75,White,3
5197,75,Yellow,1
5198,75,Yellow,1
5199,75,Yellow,1
5200,75,White,1
5201,75,White,3
5202,75,Yellow,1
5203,75,White,1
5204,75,White,3
5205,75,Yellow,1
5206,75,White,3
5207,75,Yellow,1
5208,75,White,3
5209,75,Yellow,1
5210,75,White,3
5211,75,Yellow,1
5212,75,White,1
5213,75,Green,2
5214,75,White,3
5215,75,Yellow,1
5216,75,Green,2
5217,75,White,3
5218,75,Yellow,1
5219,75,Green,2
5220,75,White,3
5221,75,Yellow,1
5222,75,White,1
5223,75,Green,2
5224,75,White,3
5225,75,Yellow,1
5226,75,Green,2
5227,75,White,3
5228,75,Yellow,1
5229,75,Green,2
5230,75,White,3
5231,75,Yellow,1
5232,75,White,3
5233,75,Yellow,1
5234,75,Green,2
5235,75,White,3
5236,75,Yellow,1
5237,75,Green,2
5238,75,White,3
5239,75,Yellow,1
5240,75,Green,2
5241,75,White,3
5242,75,Yellow,1
5243,75,Green,2
5244,75,White,3
5245,75,Yellow,1
5246,75,Green,2
5247,75,White,3
5248,75,Yellow,1
5249,75,White,1
5250,75,Green,2
5251,75,White,3
5252,75,Yellow,1
5253,75,Green,2
5254,75,White,3
5255,75,Yellow,1
5256,75,Green,2
5257,75,White,3
5258,75,Yellow,1
5259,75,Green,2
5260,75,White,3
5261,75,Yellow,1
5262,75,Green,2
5263,75,White,3
5264,75,Yellow,1
5265,75,Green,2
5266,75,White,3
5267,75,Yellow,1
5268,75,Green,2
5269,75,White,3
5270,75,Yellow,1
5271,75,Green,2
5272,75,White,3
5273,75,Yellow,1
5274,75,Green,2
5275,75,White,3
5276,76,Yellow,1
5277,76,Green,2
5278,76,White,3
5279,76,Yellow,1
5280,76,Green,2
5281,76,White,3
5282,76,Yellow,1
5283,76,Green,2
5284,76,White,3
5285,76,Yellow,1
5286,76,Green,2
5287,76,White,3
5288,76,Yellow,1
5289,76,Green,2
5290,76,White,3
5291,76,Yellow,1
5292,76,Green,2
5293,76,White,3
5294,76,Yellow,1
5295,76,Green,2
5296,76,White,3
5297,76,Yellow,1
5298,76,Green,2
5299,76,White,3
5300,76,Yellow,1
5301,76,Green,2
5302,76,White,3
5303,76,Yellow,1
5304,76,Green,2
5305,76,White,3
5306,76,Yellow,1
5307,76,Green,2
5308,76,White,3
5309,76,Yellow,1
5310,76,Green,2
5311,76,White,3
5312,76,Yellow,1
5313,76,Green,2
5314,76,White,3
5315,76,Yellow,1
5316,76,Green,2
5317,76,White,3
5318,76,Yellow,1
5319,76,Green,2
5320,76,White,3
5321,76,Yellow,1
5322,76,Green,2
5323,76,White,3
5324,76,Yellow,1
5325,76,Green,2
5326,76,Yellow,1
5327,76,Green,2
5328,76,White,3
5329,76,Yellow,1
5330,76,Green,2
5331,76,White,3
5332,76,Yellow,1
5333,76,White,1
5334,76,Green,2
5335,76,White,3
5336,76,Yellow,1
5337,76,Green,2
5338,76,White,3
5339,76,Yellow,1
5340,76,Green,2
5341,76,White,3
5342,76,Yellow,1
5343,76,Green,2
5344,76,White,3
5345,76,Yellow,1
5346,76,Green,2
5347,76,White,3
5348,76,Yellow,1
5349,76,Green,2
5350,76,Yellow,1
5351,76,Green,2
5352,76,Yellow,1
5353,76,Green,2
5354,76,White,3
5355,76,Yellow,1
5356,76,Green,2
5357,76,White,3
5358,76,Yellow,1
5359,76,Green,2
5360,76,White,3
5361,76,Yellow,1
5362,76,Green,2
5363,76,White,3
5364,77,Yellow,1
5365,77,Green,2
5366,77,White,3
5367,77,Yellow,1
5368,77,Green,2
5369,77,White,3
5370,77,Yellow,1
5371,77,Green,2
5372,77,White,3
5373,77,Yellow,1
5374,77,Green,2
5375,77,Yellow,1
5376,77,Green,2
5377,77,Yellow,1
5378,77,Green,2
5379,77,Yellow,1
5380,77,Green,2
5381,77,Yellow,1
5382,77,Green,2
5383,77,White,3
5384,77,Yellow,1
5385,77,Green,2
5386,77,Yellow,1
5387,77,Green,2
5388,77,White,3
5389,77,Yellow,1
5390,77,Green,2
5391,77,White,3
5392,77,Yellow,1
5393,77,Green,2
5394,77,White,3
5395,77,Yellow,1
5396,77,Orange,1
5397,77,Green,2
5398,77,White,3
5399,77,Yellow,1
5400,77,Orange,1
5401,77,Green,2
5402,77,White,3
5403,77,Orange,4
5404,77,Yellow,1
5405,77,White,1
5406,77,Green,2
5407,77,Orange,4
5408,77,Yellow,1
5409,77,Green,2
5410,77,White,3
5411,77,Orange,4
5412,77,Yellow,1
5413,77,White,1
5414,77,Green,2
5415,77,Orange,4
5416,77,Yellow,1
5417,77,White,1
5418,77,Green,2
5419,77,White,3
5420,77,Orange,4
5421,77,Yellow,1
5422,77,White,1
5423,77,Green,2
5424,77,White,3
5425,77,Orange,4
5426,77,Yellow,1
5427,77,Green,2
5428,77,White,3
5429,77,Orange,4
5430,77,Yellow,1
5431,77,Green,2
5432,77,White,3
5433,77,Orange,4
5434,77,Yellow,1
5435,77,Green,2
5436,77,Orange,4
5437,77,Yellow,1
5438,77,Green,2
5439,77,White,3
5440,77,Orange,4
5441,77,Yellow,1
5442,77,Green,2
5443,77,White,3
5444,77,Orange,4
5445,77,Yellow,1
5446,77,Green,2
5447,77,White,3
5448,77,Orange,4
5449,77,Yellow,1
5450,77,Green,2
5451,77,White,3
5452,77,Orange,4
5453,77,Yellow,1
5454,77,White,1
5455,77,Green,2
5456,77,White,3
5457,77,Orange,4
5458,77,Yellow,1
5459,77,Green,2
5460,77,White,3
5461,77,Orange,4
5462,77,Yellow,1
5463,77,Green,2
5464,77,White,3
5465,77,Orange,4
5466,77,Yellow,1
5467,77,Green,2
5468,77,White,3
5469,77,Orange,4
5470,78,Yellow,1
5471,78,Green,2
5472,78,White,3
5473,78,Orange,4
5474,78,Yellow,1
5475,78,Green,2
5476,78,White,3
5477,78,Orange,4
5478,78,Yellow,1
5479,78,Green,2
5480,78,White,3
5481,78,Orange,4
5482,78,Yellow,1
5483,78,Green,2
5484,78,White,3
5485,78,Orange,4
5486,78,Yellow,1
5487,78,Green,2
5488,78,White,3
5489,78,Orange,4
5490,78,Yellow,1
5491,78,Green,2
5492,78,White,3
5493,78,Orange,4
5494,78,Yellow,1
5495,78,Green,2
5496,78,White,3
5497,78,Orange,4
5498,78,Yellow,1
5499,78,Green,2
5500,78,White,3
5501,78,Orange,4
5502,78,Yellow,1
5503,78,Green,2
5504,78,White,3
5505,78,Orange,4
5506,78,Yellow,1
5507,78,Green,2
5508,78,White,3
5509,78,Orange,4
5510,78,Yellow,1
5511,78,Green,2
5512,78,White,3
5513,78,Orange,4
5514,78,Yellow,1
5515,78,Green,2
5516,78,White,3
5517,78,Orange,4
5518,78,Yellow,1
5519,78,Green,2
5520,78,White,3
5521,78,Orange,4
5522,78,Yellow,1
5523,78,Green,2
5524,78,White,3
5525,78,Orange,4
5526,78,Yellow,1
5527,78,Green,2
5528,78,White,3
5529,78,Orange,4
5530,78,Yellow,1
5531,78,Green,2
5532,78,White,3
5533,78,Orange,4
5534,78,Yellow,1
5535,78,Green,2
5536,78,White,3
5537,78,Orange,4
5538,78,Yellow,1
5539,78,Green,2
5540,78,White,3
5541,78,Orange,4
5542,78,Yellow,1
5543,78,Green,2
5544,78,White,3
5545,78,Orange,4
5546,78,Yellow,1
5547,78,Green,2
5548,78,White,3
5549,78,Orange,4
5550,78,Yellow,1
5551,78,Green,2
5552,78,White,3
5553,78,Orange,4
5554,78,Yellow,1
5555,78,Green,2
5556,78,White,3
5557,78,Orange,4
5558,78,Yellow,1
5559,78,Green,2
5560,78,Orange,4
5561,78,Yellow,1
5562,78,Green,2
5563,78,White,3
5564,78,Orange,4
5565,78,Yellow,1
5566,78,Green,2
5567,78,White,3
5568,78,Orange,4
5569,78,Yellow,1
5570,78,Green,2
5571,78,White,3
5572,78,Orange,4
5573,78,Yellow,1
5574,78,Green,2
5575,78,White,3
5576,78,Orange,4
5577,78,Yellow,1
5578,78,Green,2
5579,78,White,3
5580,78,Orange,4
5581,78,Yellow,1
5582,78,Green,2
5583,78,White,3
5584,78,Orange,4
5585,78,Yellow,1
5586,78,Green,2
5587,78,White,3
5588,78,Orange,4
5589,79,Yellow,1
5590,79,Green,2
5591,79,White,3
5592,79,Orange,4
5593,79,Yellow,1
5594,79,Green,2
5595,79,White,3
5596,79,Orange,4
5597,79,Yellow,1
5598,79,Green,2
5599,79,White,3
5600,79,Orange,4
5601,79,Yellow,1
5602,79,Green,2
5603,79,Orange,4
5604,79,Yellow,1
5605,79,Green,2
5606,79,Orange,4
5607,79,Yellow,1
5608,79,Green,2
5609,79,Orange,4
5610,79,Yellow,1
5611,79,Green,2
5612,79,Orange,4
5613,79,Yellow,1
5614,79,Green,2
5615,79,Orange,4
5616,79,Yellow,1
5617,79,Green,2
5618,79,Orange,4
5619,79,Yellow,1
5620,79,Green,2
5621,79,Orange,4
5622,79,Yellow,1
5623,79,Green,2
5624,79,Orange,4
5625,79,Yellow,1
5626,79,Green,2
5627,79,Orange,4
5628,79,Yellow,1
5629,79,Green,2
5630,79,Orange,4
5631,79,Yellow,1
5632,79,Green,2
5633,79,Orange,4
5634,79,Yellow,1
5635,79,Green,2
5636,79,White,3
5637,79,Orange,4
5638,79,Yellow,1
5639,79,Green,2
5640,79,White,3
5641,79,Orange,4
5642,79,Yellow,1
5643,79,Green,2
5644,79,White,3
5645,79,Orange,4
5646,79,Yellow,1
5647,79,Green,2
5648,79,White,3
5649,79,Orange,4
5650,79,Yellow,1
5651,79,Green,2
5652,79,White,3
5653,79,Orange,4
5654,79,Yellow,1
5655,79,Green,2
5656,79,White,3
5657,79,Orange,4
5658,79,Yellow,1
5659,79,Green,2
5660,79,White,3
5661,79,Orange,4
5662,79,Yellow,1
5663,79,Green,2
5664,79,White,3
5665,79,Orange,4
5666,79,Yellow,1
5667,79,Green,2
5668,79,White,3
5669,79,Orange,4
5670,79,Yellow,1
5671,79,Green,2
5672,79,White,3
5673,79,Orange,4
5674,79,Yellow,1
5675,79,Green,2
5676,79,White,3
5677,79,Orange,4
5678,79,Yellow,1
5679,79,Green,2
5680,79,White,3
5681,79,Orange,4
5682,79,Yellow,1
5683,79,Green,2
5684,79,Orange,4
5685,79,Yellow,1
5686,79,Green,2
5687,79,Orange,4
5688,79,Yellow,1
5689,79,Green,2
5690,79,Orange,4
5691,79,Yellow,1
5692,79,Green,2
5693,79,White,3
5694,79,Orange,4
5695,80,Yellow,1
5696,80,Green,2
5697,80,White,3
5698,80,Orange,4
5699,80,Yellow,1
5700,80,Green,2
5701,80,White,3
5702,80,Orange,4
5703,80,Yellow,1
5704,80,Green,2
5705,80,White,3
5706,80,Orange,4
5707,80,Yellow,1
5708,80,Green,2
5709,80,White,3
5710,80,Orange,4
5711,80,Yellow,1
5712,80,Green,2
5713,80,White,3
5714,80,Orange,4
5715,80,Yellow,1
5716,80,Green,2
5717,80,White,3
5718,80,Orange,4
5719,80,Yellow,1
5720,80,Green,2
5721,80,White,3
5722,80,Orange,4
5723,80,Yellow,1
5724,80,Green,2
5725,80,White,3
5726,80,Orange,4
5727,80,Yellow,1
5728,80,Green,2
5729,80,White,3
5730,80,Orange,4
5731,80,Yellow,1
5732,80,Green,2
5733,80,White,3
5734,80,Orange,4
5735,80,Yellow,1
5736,80,Green,2
5737,80,White,3
5738,80,Orange,4
5739,80,Yellow,1
5740,80,Green,2
5741,80,White,3
5742,80,Orange,4
5743,80,Yellow,1
5744,80,Green,2
5745,80,White,3
5746,80,Orange,4
5747,80,Yellow,1
5748,80,Green,2
5749,80,White,3
5750,80,Orange,4
5751,80,Yellow,1
5752,80,Green,2
5753,80,White,3
5754,80,Orange,4
5755,80,Yellow,1
5756,80,Green,2
5757,80,White,3
5758,80,Orange,4
5759,80,Yellow,1
5760,80,Green,2
5761,80,White,3
5762,80,Orange,4
5763,80,Yellow,1
5764,80,Green,2
5765,80,White,3
5766,80,Orange,4
5767,80,Yellow,1
5768,80,Green,2
5769,80,White,3
5770,80,Orange,4
5771,80,Yellow,1
5772,80,Green,2
5773,80,White,3
5774,80,Orange,4
5775,80,Yellow,1
5776,80,Green,2
5777,80,White,3
5778,80,Orange,4
5779,80,Yellow,1
5780,80,Green,2
5781,80,White,3
5782,80,Orange,4
5783,80,Yellow,1
5784,80,Green,2
5785,80,White,3
5786,80,Orange,4
5787,80,Yellow,1
5788,80,Green,2
5789,80,White,3
5790,80,Orange,4
5791,80,Yellow,1
5792,80,Green,2
5793,80,White,3
5794,80,Orange,4
5795,80,Yellow,1
5796,80,Green,2
5797,80,White,3
5798,80,Orange,4
5799,80,Yellow,1
5800,80,White,1
5801,80,Green,2
5802,80,White,3
5803,80,Orange,4
5804,80,Yellow,1
5805,80,White,1
5806,80,Green,2
5807,80,White,3
5808,80,Orange,4
5809,80,Yellow,1
5810,80,White,1
5811,80,Green,2
5812,80,White,3
5813,80,Orange,4
5814,80,Yellow,1
5815,80,White,1
5816,80,Green,2
5817,80,White,3
5818,80,Orange,4
5819,81,Yellow,1
5820,81,White,1
5821,81,Green,2
5822,81,White,3
5823,81,Orange,4
5824,81,Yellow,1
5825,81,Green,2
5826,81,White,3
5827,81,Orange,4
5828,81,Yellow,1
5829,81,Green,2
5830,81,White,3
5831,81,Orange,4
5832,81,Yellow,1
5833,81,Green,2
5834,81,White,3
5835,81,Orange,4
5836,81,Yellow,1
5837,81,Green,2
5838,81,White,3
5839,81,Orange,4
5840,81,Yellow,1
5841,81,Green,2
5842,81,White,3
5843,81,Orange,4
5844,81,Yellow,1
5845,81,White,1
5846,81,Green,2
5847,81,White,3
5848,81,Orange,4
5849,81,Yellow,1
5850,81,Green,2
5851,81,White,3
5852,81,Orange,4
5853,81,Yellow,1
5854,81,Green,2
5855,81,White,3
5856,81,Orange,4
5857,81,Yellow,1
5858,81,Green,2
5859,81,White,3
5860,81,Orange,4
5861,81,Yellow,1
5862,81,Green,2
5863,81,White,3
5864,81,Orange,4
5865,81,Yellow,1
5866,81,Green,2
5867,81,White,3
5868,81,Orange,4
5869,81,Yellow,1
5870,81,Green,2
5871,81,White,3
5872,81,Orange,4
5873,81,Yellow,1
5874,81,Green,2
5875,81,White,3
5876,81,Orange,4
5877,81,Yellow,1
5878,81,Green,2
5879,81,White,3
5880,81,Orange,4
5881,81,Yellow,1
5882,81,Green,2
5883,81,White,3
5884,81,Orange,4
5885,81,Yellow,1
5886,81,Green,2
5887,81,White,3
5888,81,Orange,4
5889,81,Yellow,1
5890,81,Green,2
5891,81,White,3
5892,81,Orange,4
5893,81,Yellow,1
5894,81,Green,2
5895,81,White,3
5896,81,Orange,4
5897,81,Yellow,1
5898,81,Green,2
5899,81,White,3
5900,81,Orange,4
5901,81,Yellow,1
5902,81,Green,2
5903,81,White,3
5904,81,Orange,4
5905,81,Yellow,1
5906,81,Green,2
5907,81,White,3
5908,81,Orange,4
5909,81,Yellow,1
5910,81,Green,2
5911,81,White,3
5912,81,Orange,4
5913,81,Yellow,1
5914,81,Green,2
5915,81,White,3
5916,81,Orange,4
5917,81,Yellow,1
5918,81,Green,2
5919,81,White,3
5920,81,Orange,4
5921,81,Yellow,1
5922,81,Green,2
5923,81,White,3
5924,81,Orange,4
5925,81,Yellow,1
5926,81,Green,2
5927,81,White,3
5928,81,Orange,4
5929,81,Yellow,1
5930,81,Green,2
5931,81,White,3
5932,81,Orange,4
5933,81,Yellow,1
5934,81,Green,2
5935,81,Orange,4
5936,81,Yellow,1
5937,81,Green,2
5938,81,Orange,4
5939,82,Yellow,1
5940,82,Green,2
5941,82,White,3
5942,82,Orange,4
5943,82,Yellow,1
5944,82,Green,2
5945,82,Orange,4
5946,82,Yellow,1
5947,82,Green,2
5948,82,White,3
5949,82,Orange,4
5950,82,Yellow,1
5951,82,Green,2
5952,82,White,3
5953,82,Orange,4
5954,82,Yellow,1
5955,82,Green,2
5956,82,White,3
5957,82,Orange,4
5958,82,Yellow,1
5959,82,Green,2
5960,82,White,3
5961,82,Orange,4
5962,82,Yellow,1
5963,82,Green,2
5964,82,White,3
5965,82,Orange,4
5966,82,Yellow,1
5967,82,Green,2
5968,82,White,3
5969,82,Orange,4
5970,82,Yellow,1
5971,82,Green,2
5972,82,White,3
5973,82,Orange,4
5974,82,Yellow,1
5975,82,Green,2
5976,82,White,3
5977,82,Orange,4
5978,82,Yellow,1
5979,82,Green,2
5980,82,White,3
5981,82,Orange,4
5982,82,Yellow,1
5983,82,White,1
5984,82,Green,2
5985,82,White,3
5986,82,Orange,4
5987,82,Yellow,1
5988,82,Green,2
5989,82,White,3
5990,82,Orange,4
5991,82,Yellow,1
5992,82,Green,2
5993,82,White,3
5994,82,Orange,4
5995,82,Yellow,1
5996,82,White,1
5997,82,Green,2
5998,82,White,3
5999,82,Orange,4
6000,82,Yellow,1
6001,82,White,1
6002,82,Green,2
6003,82,White,3
6004,82,Orange,4
6005,82,Yellow,1
6006,82,Green,2
6007,82,White,3
6008,82,Orange,4
6009,82,Yellow,1
6010,82,Green,2
6011,82,White,3
6012,82,Orange,4
6013,82,Yellow,1
6014,82,Green,2
6015,82,White,3
6016,82,Orange,4
6017,82,Yellow,1
6018,82,Green,2
6019,82,White,3
6020,82,Orange,4
6021,82,Yellow,1
6022,82,Green,2
6023,82,White,3
6024,82,Orange,4
6025,82,Yellow,1
6026,82,Green,2
6027,82,White,3
6028,82,Orange,4
6029,82,Yellow,1
6030,82,Green,2
6031,82,White,3
6032,82,Orange,4
6033,82,Yellow,1
6034,82,Green,2
6035,82,White,3
6036,82,Orange,4
6037,82,Yellow,1
6038,82,Green,2
6039,82,White,3
6040,82,Orange,4
6041,82,Yellow,1
6042,82,Green,2
6043,82,White,3
6044,82,Orange,4
6045,82,Yellow,1
6046,82,Green,2
6047,82,White,3
6048,82,Orange,4
6049,82,Yellow,1
6050,82,Green,2
6051,82,White,3
6052,82,Orange,4
6053,82,Yellow,1
6054,82,Green,2
6055,82,White,3
6056,82,Orange,4
6057,82,Yellow,1
6058,82,Green,2
6059,82,White,3
6060,82,Orange,4
6061,83,Yellow,1
6062,83,Green,2
6063,83,White,3
6064,83,Orange,4
6065,83,Yellow,1
6066,83,Green,2
6067,83,White,3
6068,83,Orange,4
6069,83,Yellow,1
6070,83,Green,2
6071,83,White,3
6072,83,Orange,4
6073,83,Yellow,1
6074,83,Green,2
6075,83,White,3
6076,83,Orange,4
6077,83,Yellow,1
6078,83,Green,2
6079,83,White,3
6080,83,Orange,4
6081,83,Yellow,1
6082,83,Green,2
6083,83,White,3
6084,83,Orange,4
6085,83,Yellow,1
6086,83,Green,2
6087,83,White,3
6088,83,Orange,4
6089,83,Yellow,1
6090,83,Green,2
6091,83,White,3
6092,83,Orange,4
6093,83,Yellow,1
6094,83,Green,2
6095,83,White,3
6096,83,Orange,4
6097,83,Yellow,1
6098,83,Green,2
6099,83,White,3
6100,83,Orange,4
6101,83,Yellow,1
6102,83,Green,2
6103,83,White,3
6104,83,Orange,4
6105,83,Yellow,1
6106,83,Green,2
6107,83,White,3
6108,83,Orange,4
6109,83,Yellow,1
6110,83,Green,2
6111,83,White,3
6112,83,Orange,4
6113,83,Yellow,1
6114,83,Green,2
6115,83,White,3
6116,83,Orange,4
6117,83,Yellow,1
6118,83,Green,2
6119,83,White,3
6120,83,Orange,4
6121,83,Yellow,1
6122,83,Green,2
6123,83,White,3
6124,83,Orange,4
6125,83,Yellow,1
6126,83,Green,2
6127,83,White,3
6128,83,Orange,4
6129,83,Yellow,1
6130,83,Green,2
6131,83,White,3
6132,83,Orange,4
6133,83,Yellow,1
6134,83,Green,2
6135,83,White,3
6136,83,Orange,4
6137,83,Yellow,1
6138,83,Green,2
6139,83,White,3
6140,83,Orange,4
6141,83,Yellow,1
6142,83,Green,2
6143,83,White,3
6144,83,Orange,4
6145,83,Yellow,1
6146,83,Green,2
6147,83,White,3
6148,83,Orange,4
6149,83,Yellow,1
6150,83,Green,2
6151,83,White,3
6152,83,Orange,4
6153,83,Yellow,1
6154,83,Green,2
6155,83,White,3
6156,83,Orange,4
6157,83,Yellow,1
6158,83,Green,2
6159,83,White,3
6160,83,Orange,4
6161,83,Yellow,1
6162,83,Green,2
6163,83,White,3
6164,83,Orange,4
6165,83,Yellow,1
6166,83,Green,2
6167,83,White,3
6168,83,Orange,4
